pruid,prename,prfname,week_end,sex,age,numtotal_atleast1dose,numtotal_1dose,numtotal_1doserange,numtotal_2doses,numtotal_2dosesrange,prop_atleast1dose,prop_1dose,prop_1doserange,prop_2doses,prop_2dosesrange,numweekdelta_atleast1dose,numweekdelta_2doses,propweekdelta_1dose,propweekdelta_2doses
24,Quebec,Québec,2020-12-26,Unknown,16-69,11,11,,na,,na,na,,na,,,,,
24,Quebec,Québec,2020-12-26,Unknown,70-74,0,0,,na,,na,na,,na,,,,,
24,Quebec,Québec,2020-12-26,Unknown,75-79,0,0,,na,,na,na,,na,,,,,
24,Quebec,Québec,2020-12-26,Unknown,80+,2,2,,na,,na,na,,na,,,,,
24,Quebec,Québec,2020-12-26,Unknown,Unknown,0,0,,na,,na,na,,na,,,,,
46,Manitoba,Manitoba,2020-12-26,f,0-15,0,0,,0,,0,0,,0,,,,,
46,Manitoba,Manitoba,2020-12-26,f,16-69,1437,1437,,0,,0.315815847,0.315815847,,0,,,,,
46,Manitoba,Manitoba,2020-12-26,f,70-74,49,49,,0,,0.165725302,0.165725302,,0,,,,,
46,Manitoba,Manitoba,2020-12-26,f,75-79,9,9,,0,,0.0445699,0.0445699,,0,,,,,
46,Manitoba,Manitoba,2020-12-26,f,80+,1,1,,0,,0.00298187,0.00298187,,0,,,,,
46,Manitoba,Manitoba,2020-12-26,f,Unknown,0,0,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2020-12-26,m,0-15,0,0,,0,,0,0,,0,,,,,
46,Manitoba,Manitoba,2020-12-26,m,16-69,621,621,,0,,0.134166998,0.134166998,,0,,,,,
46,Manitoba,Manitoba,2020-12-26,m,70-74,43,43,,0,,0.156739812,0.156739812,,0,,,,,
46,Manitoba,Manitoba,2020-12-26,m,75-79,16,16,,0,,0.08822232,0.08822232,,0,,,,,
46,Manitoba,Manitoba,2020-12-26,m,80+,1,1,,0,,0.004583161,0.004583161,,0,,,,,
46,Manitoba,Manitoba,2020-12-26,m,Unknown,0,0,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2020-12-26,Unknown,0-15,0,0,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2020-12-26,Unknown,16-69,0,0,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2020-12-26,Unknown,70-74,0,0,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2020-12-26,Unknown,75-79,0,0,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2020-12-26,Unknown,80+,0,0,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2020-12-26,Unknown,Unknown,0,0,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2020-12-26,f,0-15,0,0,,0,,0,0,,0,,,,,
47,Saskatchewan,Saskatchewan,2020-12-26,f,16-69,1320,1320,,0,,0.347788513,0.347788513,,0,,,,,
47,Saskatchewan,Saskatchewan,2020-12-26,f,70-74,<5,<5,,0,,<0.1,<0.1,,0,,,,,
47,Saskatchewan,Saskatchewan,2020-12-26,f,75-79,<5,<5,,0,,<0.1,<0.1,,0,,,,,
47,Saskatchewan,Saskatchewan,2020-12-26,f,80+,0,0,,0,,0,0,,0,,,,,
47,Saskatchewan,Saskatchewan,2020-12-26,f,Unknown,0,0,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2020-12-26,m,0-15,0,0,,0,,0,0,,0,,,,,
47,Saskatchewan,Saskatchewan,2020-12-26,m,16-69,449,449,,0,,0.11306036,0.11306036,,0,,,,,
47,Saskatchewan,Saskatchewan,2020-12-26,m,70-74,<5,<5,,0,,<0.1,<0.1,,0,,,,,
47,Saskatchewan,Saskatchewan,2020-12-26,m,75-79,<5,<5,,0,,<0.1,<0.1,,0,,,,,
47,Saskatchewan,Saskatchewan,2020-12-26,m,80+,<5,<5,,0,,<0.1,<0.1,,0,,,,,
47,Saskatchewan,Saskatchewan,2020-12-26,m,Unknown,0,0,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2020-12-26,Unknown,0-15,0,0,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2020-12-26,Unknown,16-69,0,0,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2020-12-26,Unknown,70-74,0,0,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2020-12-26,Unknown,75-79,0,0,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2020-12-26,Unknown,80+,0,0,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2020-12-26,Unknown,Unknown,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2020-12-26,f,0-15,0,0,,0,,0,0,,0,,,,,
48,Alberta,Alberta,2020-12-26,f,16-69,3664,3664,,0,,0.244097101,0.244097101,,0,,,,,
48,Alberta,Alberta,2020-12-26,f,70-74,18,18,,0,,0.02195229,0.02195229,,0,,,,,
48,Alberta,Alberta,2020-12-26,f,75-79,0,0,,0,,0,0,,0,,,,,
48,Alberta,Alberta,2020-12-26,f,80+,1,1,,0,,0.001208912,0.001208912,,0,,,,,
48,Alberta,Alberta,2020-12-26,f,Unknown,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2020-12-26,m,0-15,0,0,,0,,0,0,,0,,,,,
48,Alberta,Alberta,2020-12-26,m,16-69,1101,1101,,0,,0.071345118,0.071345118,,0,,,,,
48,Alberta,Alberta,2020-12-26,m,70-74,4,4,,0,,0.00528674,0.00528674,,0,,,,,
48,Alberta,Alberta,2020-12-26,m,75-79,4,4,,0,,0.008287064,0.008287064,,0,,,,,
48,Alberta,Alberta,2020-12-26,m,80+,0,0,,0,,0,0,,0,,,,,
48,Alberta,Alberta,2020-12-26,m,Unknown,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2020-12-26,Unknown,0-15,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2020-12-26,Unknown,16-69,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2020-12-26,Unknown,70-74,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2020-12-26,Unknown,75-79,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2020-12-26,Unknown,80+,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2020-12-26,Unknown,Unknown,0,0,,0,,na,na,,na,,,,,
60,Yukon,Yukon,2020-12-26,f,0-15,0,0,,0,,0,0,,0,,,,,
60,Yukon,Yukon,2020-12-26,f,16-69,0,0,,0,,0,0,,0,,,,,
60,Yukon,Yukon,2020-12-26,f,70-74,0,0,,0,,0,0,,0,,,,,
60,Yukon,Yukon,2020-12-26,f,75-79,0,0,,0,,0,0,,0,,,,,
60,Yukon,Yukon,2020-12-26,f,80+,0,0,,0,,0,0,,0,,,,,
60,Yukon,Yukon,2020-12-26,f,Unknown,0,0,,0,,na,na,,na,,,,,
60,Yukon,Yukon,2020-12-26,m,0-15,0,0,,0,,0,0,,0,,,,,
60,Yukon,Yukon,2020-12-26,m,16-69,0,0,,0,,0,0,,0,,,,,
60,Yukon,Yukon,2020-12-26,m,70-74,0,0,,0,,0,0,,0,,,,,
60,Yukon,Yukon,2020-12-26,m,75-79,0,0,,0,,0,0,,0,,,,,
60,Yukon,Yukon,2020-12-26,m,80+,0,0,,0,,0,0,,0,,,,,
60,Yukon,Yukon,2020-12-26,m,Unknown,0,0,,0,,na,na,,na,,,,,
60,Yukon,Yukon,2020-12-26,Unknown,0-15,0,0,,0,,na,na,,na,,,,,
60,Yukon,Yukon,2020-12-26,Unknown,16-69,0,0,,0,,na,na,,na,,,,,
60,Yukon,Yukon,2020-12-26,Unknown,70-74,0,0,,0,,na,na,,na,,,,,
60,Yukon,Yukon,2020-12-26,Unknown,75-79,0,0,,0,,na,na,,na,,,,,
60,Yukon,Yukon,2020-12-26,Unknown,80+,0,0,,0,,na,na,,na,,,,,
60,Yukon,Yukon,2020-12-26,Unknown,Unknown,0,0,,0,,na,na,,na,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-26,f,0-15,0,0,,0,,0,0,,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-26,f,16-69,0,0,,0,,0,0,,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-26,f,70-74,0,0,,0,,0,0,,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-26,f,75-79,0,0,,0,,0,0,,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-26,f,80+,0,0,,0,,0,0,,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-26,f,Unknown,0,0,,0,,na,na,,na,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-26,m,0-15,0,0,,0,,0,0,,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-26,m,16-69,0,0,,0,,0,0,,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-26,m,70-74,0,0,,0,,0,0,,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-26,m,75-79,0,0,,0,,0,0,,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-26,m,80+,0,0,,0,,0,0,,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-26,m,Unknown,0,0,,0,,na,na,,na,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-26,Unknown,0-15,0,0,,0,,na,na,,na,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-26,Unknown,16-69,0,0,,0,,na,na,,na,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-26,Unknown,70-74,0,0,,0,,na,na,,na,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-26,Unknown,75-79,0,0,,0,,na,na,,na,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-26,Unknown,80+,0,0,,0,,na,na,,na,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-26,Unknown,Unknown,0,0,,0,,na,na,,na,,,,,
62,Nunavut,Nunavut,2020-12-26,f,0-15,0,0,,0,,0,0,,0,,,,,
62,Nunavut,Nunavut,2020-12-26,f,16-69,0,0,,0,,0,0,,0,,,,,
62,Nunavut,Nunavut,2020-12-26,f,70-74,0,0,,0,,0,0,,0,,,,,
62,Nunavut,Nunavut,2020-12-26,f,75-79,0,0,,0,,0,0,,0,,,,,
62,Nunavut,Nunavut,2020-12-26,f,80+,0,0,,0,,0,0,,0,,,,,
62,Nunavut,Nunavut,2020-12-26,f,Unknown,0,0,,0,,na,na,,na,,,,,
62,Nunavut,Nunavut,2020-12-26,m,0-15,0,0,,0,,0,0,,0,,,,,
62,Nunavut,Nunavut,2020-12-26,m,16-69,0,0,,0,,0,0,,0,,,,,
62,Nunavut,Nunavut,2020-12-26,m,70-74,0,0,,0,,0,0,,0,,,,,
62,Nunavut,Nunavut,2020-12-26,m,75-79,0,0,,0,,0,0,,0,,,,,
62,Nunavut,Nunavut,2020-12-26,m,80+,0,0,,0,,0,0,,0,,,,,
62,Nunavut,Nunavut,2020-12-26,m,Unknown,0,0,,0,,na,na,,na,,,,,
62,Nunavut,Nunavut,2020-12-26,Unknown,0-15,0,0,,0,,na,na,,na,,,,,
62,Nunavut,Nunavut,2020-12-26,Unknown,16-69,0,0,,0,,na,na,,na,,,,,
62,Nunavut,Nunavut,2020-12-26,Unknown,70-74,0,0,,0,,na,na,,na,,,,,
62,Nunavut,Nunavut,2020-12-26,Unknown,75-79,0,0,,0,,na,na,,na,,,,,
62,Nunavut,Nunavut,2020-12-26,Unknown,80+,0,0,,0,,na,na,,na,,,,,
62,Nunavut,Nunavut,2020-12-26,Unknown,Unknown,0,0,,0,,na,na,,na,,,,,
1,Canada,Canada,2021-01-02,f,0-15,0,0,,0,,0,0,,0,,,,,
1,Canada,Canada,2021-01-02,f,16-69,51843,51843,,0,,0.637149961,0.637149961,,0,,,,,
1,Canada,Canada,2021-01-02,f,70-74,656,656,,0,,0.113975954,0.113975954,,0,,,,,
1,Canada,Canada,2021-01-02,f,75-79,543,543,,0,,0.135854608,0.135854608,,0,,,,,
1,Canada,Canada,2021-01-02,f,80+,3267,3267,,0,,0.545794442,0.545794442,,0,,,,,
1,Canada,Canada,2021-01-02,f,Unknown,11,11,,0,,na,na,,na,,,,,
1,Canada,Canada,2021-01-02,m,0-15,0,0,,0,,0,0,,0,,,,,
1,Canada,Canada,2021-01-02,m,16-69,15868,15868,,0,,0.192188741,0.192188741,,0,,,,,
1,Canada,Canada,2021-01-02,m,70-74,535,535,,0,,0.099531921,0.099531921,,0,,,,,
1,Canada,Canada,2021-01-02,m,75-79,398,398,,0,,0.111298784,0.111298784,,0,,,,,
1,Canada,Canada,2021-01-02,m,80+,1436,1436,,0,,0.350882337,0.350882337,,0,,,,,
1,Canada,Canada,2021-01-02,m,Unknown,9,9,,0,,na,na,,na,,,,,
1,Canada,Canada,2021-01-02,Not reported,Not reported,2886,2886,,0,,na,na,,na,,,,,
1,Canada,Canada,2021-01-02,Unknown,0-15,0,0,,0,,na,na,,na,,,,,
1,Canada,Canada,2021-01-02,Unknown,16-69,44,44,,0,,na,na,,na,,,,,
1,Canada,Canada,2021-01-02,Unknown,70-74,0,0,,0,,na,na,,na,,,,,
1,Canada,Canada,2021-01-02,Unknown,75-79,0,0,,0,,na,na,,na,,,,,
1,Canada,Canada,2021-01-02,Unknown,80+,3,3,,0,,na,na,,na,,,,,
1,Canada,Canada,2021-01-02,Unknown,Unknown,0,0,,0,,na,na,,na,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-02,f,0-15,0,0,,0,,0,0,,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-02,f,16-69,1335,1335,,0,,0.735035017,0.735035017,,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-02,f,70-74,2,2,,0,,0.011768167,0.011768167,,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-02,f,75-79,0,0,,0,,0,0,,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-02,f,80+,0,0,,0,,0,0,,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-02,f,Unknown,0,0,,0,,na,na,,na,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-02,m,0-15,0,0,,0,,0,0,,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-02,m,16-69,429,429,,0,,0.240770465,0.240770465,,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-02,m,70-74,8,8,,0,,0.049431537,0.049431537,,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-02,m,75-79,4,4,,0,,0.040489928,0.040489928,,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-02,m,80+,1,1,,0,,0.01045697,0.01045697,,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-02,m,Unknown,0,0,,0,,na,na,,na,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-02,Unknown,0-15,0,0,,0,,na,na,,na,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-02,Unknown,16-69,6,6,,0,,na,na,,na,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-02,Unknown,70-74,0,0,,0,,na,na,,na,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-02,Unknown,75-79,0,0,,0,,na,na,,na,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-02,Unknown,80+,0,0,,0,,na,na,,na,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-02,Unknown,Unknown,0,0,,0,,na,na,,na,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-02,f,0-15,0,0,,0,,0,0,,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-02,f,16-69,1313,1313,,0,,2.412538586,2.412538586,,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-02,f,70-74,<5,<5,,0,,<0.1,<0.1,,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-02,f,75-79,0,0,,0,,0,0,,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-02,f,80+,0,0,,0,,0,0,,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-02,f,Unknown,8,8,,0,,na,na,,na,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-02,m,0-15,0,0,,0,,0,0,,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-02,m,16-69,333,333,,0,,0.622034595,0.622034595,,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-02,m,70-74,<5,<5,,0,,<0.1,<0.1,,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-02,m,75-79,0,0,,0,,0,0,,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-02,m,80+,0,0,,0,,0,0,,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-02,m,Unknown,8,8,,0,,na,na,,na,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-02,Unknown,0-15,0,0,,0,,na,na,,na,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-02,Unknown,16-69,7,7,,0,,na,na,,na,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-02,Unknown,70-74,0,0,,0,,na,na,,na,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-02,Unknown,75-79,0,0,,0,,na,na,,na,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-02,Unknown,80+,0,0,,0,,na,na,,na,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-02,Unknown,Unknown,<5,<5,,0,,na,na,,na,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-02,f,0-15,0,0,,0,,0,0,,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-02,f,16-69,1933,1933,,0,,0.567676228,0.567676228,,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-02,f,70-74,20,20,,0,,0.067132116,0.067132116,,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-02,f,75-79,8,8,,0,,0.039529598,0.039529598,,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-02,f,80+,5,5,,0,,0.01756358,0.01756358,,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-02,f,Unknown,0,0,,0,,na,na,,na,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-02,m,0-15,0,0,,0,,0,0,,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-02,m,16-69,736,736,,0,,0.222538695,0.222538695,,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-02,m,70-74,11,11,,0,,0.039844967,0.039844967,,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-02,m,75-79,3,3,,0,,0.017146776,0.017146776,,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-02,m,80+,4,4,,0,,0.021565667,0.021565667,,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-02,m,Unknown,0,0,,0,,na,na,,na,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-02,Unknown,0-15,0,0,,0,,na,na,,na,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-02,Unknown,16-69,0,0,,0,,na,na,,na,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-02,Unknown,70-74,0,0,,0,,na,na,,na,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-02,Unknown,75-79,0,0,,0,,na,na,,na,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-02,Unknown,80+,0,0,,0,,na,na,,na,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-02,Unknown,Unknown,0,0,,0,,na,na,,na,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-01-02,Not reported,Not reported,2886,na,,na,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-02,f,0-15,<5,<5,,na,,<0.1,<0.1,,na,,,,,
24,Quebec,Québec,2021-01-02,f,16-69,19484,19484,,na,,0.661506302,0.661506302,,na,,,,,
24,Quebec,Québec,2021-01-02,f,70-74,206,206,,na,,0.090824119,0.090824119,,na,,,,,
24,Quebec,Québec,2021-01-02,f,75-79,241,241,,na,,0.145185096,0.145185096,,na,,,,,
24,Quebec,Québec,2021-01-02,f,80+,1215,1215,,na,,0.492958604,0.492958604,,na,,,,,
24,Quebec,Québec,2021-01-02,f,Unknown,0,0,,na,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-02,m,0-15,<5,<5,,na,,<0.1,<0.1,,na,,,,,
24,Quebec,Québec,2021-01-02,m,16-69,6207,6207,,na,,0.204819512,0.204819512,,na,,,,,
24,Quebec,Québec,2021-01-02,m,70-74,194,194,,na,,0.090996079,0.090996079,,na,,,,,
24,Quebec,Québec,2021-01-02,m,75-79,161,161,,na,,0.108962689,0.108962689,,na,,,,,
24,Quebec,Québec,2021-01-02,m,80+,580,580,,na,,0.358084372,0.358084372,,na,,,,,
24,Quebec,Québec,2021-01-02,m,Unknown,0,0,,na,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-02,Unknown,0-15,0,0,,na,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-02,Unknown,16-69,17,17,,na,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-02,Unknown,70-74,0,0,,na,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-02,Unknown,75-79,0,0,,na,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-02,Unknown,80+,2,2,,na,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-02,Unknown,Unknown,0,0,,na,,na,na,,na,,,,,
46,Manitoba,Manitoba,2021-01-02,f,0-15,0,0,,0,,0,0,,0,,,,,
46,Manitoba,Manitoba,2021-01-02,f,16-69,2320,2320,,0,,0.509876663,0.509876663,,0,,,,,
46,Manitoba,Manitoba,2021-01-02,f,70-74,58,58,,0,,0.196164643,0.196164643,,0,,,,,
46,Manitoba,Manitoba,2021-01-02,f,75-79,10,10,,0,,0.049522112,0.049522112,,0,,,,,
46,Manitoba,Manitoba,2021-01-02,f,80+,1,1,,0,,0.00298187,0.00298187,,0,,,,,
46,Manitoba,Manitoba,2021-01-02,f,Unknown,0,0,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2021-01-02,m,0-15,0,0,,0,,0,0,,0,,,,,
46,Manitoba,Manitoba,2021-01-02,m,16-69,977,977,,0,,0.211080768,0.211080768,,0,,,,,
46,Manitoba,Manitoba,2021-01-02,m,70-74,46,46,,0,,0.167675148,0.167675148,,0,,,,,
46,Manitoba,Manitoba,2021-01-02,m,75-79,19,19,,0,,0.104764005,0.104764005,,0,,,,,
46,Manitoba,Manitoba,2021-01-02,m,80+,1,1,,0,,0.004583161,0.004583161,,0,,,,,
46,Manitoba,Manitoba,2021-01-02,m,Unknown,0,0,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2021-01-02,Unknown,0-15,0,0,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2021-01-02,Unknown,16-69,0,0,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2021-01-02,Unknown,70-74,0,0,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2021-01-02,Unknown,75-79,0,0,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2021-01-02,Unknown,80+,0,0,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2021-01-02,Unknown,Unknown,0,0,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2021-01-02,f,0-15,0,0,,0,,0,0,,0,,,,,
47,Saskatchewan,Saskatchewan,2021-01-02,f,16-69,2635,2635,,0,,0.694259645,0.694259645,,0,,,,,
47,Saskatchewan,Saskatchewan,2021-01-02,f,70-74,5,5,,0,,0.02102961,0.02102961,,0,,,,,
47,Saskatchewan,Saskatchewan,2021-01-02,f,75-79,<5,<5,,0,,<0.1,<0.1,,0,,,,,
47,Saskatchewan,Saskatchewan,2021-01-02,f,80+,0,0,,0,,0,0,,0,,,,,
47,Saskatchewan,Saskatchewan,2021-01-02,f,Unknown,0,0,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2021-01-02,m,0-15,0,0,,0,,0,0,,0,,,,,
47,Saskatchewan,Saskatchewan,2021-01-02,m,16-69,890,890,,0,,0.224106282,0.224106282,,0,,,,,
47,Saskatchewan,Saskatchewan,2021-01-02,m,70-74,5,5,,0,,0.02197609,0.02197609,,0,,,,,
47,Saskatchewan,Saskatchewan,2021-01-02,m,75-79,5,5,,0,,0.033413526,0.033413526,,0,,,,,
47,Saskatchewan,Saskatchewan,2021-01-02,m,80+,<5,<5,,0,,<0.1,<0.1,,0,,,,,
47,Saskatchewan,Saskatchewan,2021-01-02,m,Unknown,0,0,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2021-01-02,Unknown,0-15,0,0,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2021-01-02,Unknown,16-69,1,1,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2021-01-02,Unknown,70-74,0,0,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2021-01-02,Unknown,75-79,0,0,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2021-01-02,Unknown,80+,0,0,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2021-01-02,Unknown,Unknown,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2021-01-02,f,0-15,0,0,,0,,0,0,,0,,,,,
48,Alberta,Alberta,2021-01-02,f,16-69,9764,9764,,0,,0.650481466,0.650481466,,0,,,,,
48,Alberta,Alberta,2021-01-02,f,70-74,96,96,,0,,0.117078882,0.117078882,,0,,,,,
48,Alberta,Alberta,2021-01-02,f,75-79,76,76,,0,,0.138916814,0.138916814,,0,,,,,
48,Alberta,Alberta,2021-01-02,f,80+,494,494,,0,,0.597202577,0.597202577,,0,,,,,
48,Alberta,Alberta,2021-01-02,f,Unknown,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2021-01-02,m,0-15,0,0,,0,,0,0,,0,,,,,
48,Alberta,Alberta,2021-01-02,m,16-69,2617,2617,,0,,0.169582356,0.169582356,,0,,,,,
48,Alberta,Alberta,2021-01-02,m,70-74,68,68,,0,,0.089874572,0.089874572,,0,,,,,
48,Alberta,Alberta,2021-01-02,m,75-79,53,53,,0,,0.109803597,0.109803597,,0,,,,,
48,Alberta,Alberta,2021-01-02,m,80+,214,214,,0,,0.371863488,0.371863488,,0,,,,,
48,Alberta,Alberta,2021-01-02,m,Unknown,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2021-01-02,Unknown,0-15,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2021-01-02,Unknown,16-69,1,1,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2021-01-02,Unknown,70-74,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2021-01-02,Unknown,75-79,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2021-01-02,Unknown,80+,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2021-01-02,Unknown,Unknown,0,0,,0,,na,na,,na,,,,,
